Period,Ranking Date,Ranking Type,Category,Country,Rank,Rank Change,Channel Name,Profile Image,Views,Likes,Video Count,Tags,Type
주간,2025-12-05,인기순위,entertainment,한국,52,+32,스튜디오시원 StudioC1,https://i.playboard.app/p/S19yGVD_a7tOMJOTw-6rP3VjlUosY98pYc-7eE3zjkLD6uz-AVs20p1Rn5gOCzwclkNwn2rp/100x100.jpg,6965761,173000,6,"#장시원,#김성근",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,53,+4,Samyangfoods삼양식품,https://i.playboard.app/p/APkrFKa6q-MZ-3MFXscWpTTGiq6fJBEshvB8PBfBAVbXhw/100x100.jpg,12486669,13000,0,"#삼양식품,#우지라면",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,54,+37,PangPang Kids,https://i.playboard.app/p/mpCmT73y04-KLvPas9EeXod0carWA1bAdH8pLL1tZE5Pna0S9tHuM99CYCEc_bmsar_tbEAChA/100x100.jpg,23255109,143000,30000,"#pangpangkids,#pangpang",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,55,+6,알바천국,https://i.playboard.app/p/AATXAJxoh6aAgrPGwp0WE7IuZv2yf4bl-u0uIjA4wPrBVA/100x100.jpg,4929248,0,14000,"#알바천국,#알바",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,56,+312,셰프 안성재 Chef Sung Anh,https://i.playboard.app/p/XH1V_CzkfkjU73Zsb-GalwQrVTVwQIjK-b6LbS9LkCQliytUIHbXvM5LGjLWjORZ4do4Fz0MXuQ/100x100.jpg,11857603,135000,0,"#안성재,#흑백요리사",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,57,-33,삼양그룹,https://i.playboard.app/p/TcO9Y89VfkBm_VvpKNFMD5og7mEeGnhKz0rEw93JeAKfTHAHp1MpjWAZEKEFy0PjSnowrZeU/100x100.jpg,10335863,7,4,"#삼양그룹,#삼양사",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,58,+10,숏라마,https://i.playboard.app/p/RSPLaOnOSjc27-qrwcCkMMAoY6ta74MsVnhEGBIoG_xLUwsUEv13E7RLY6X1oD-OfY0ShNvOMg/100x100.jpg,21665849,257000,0,"#shorts,#스케치코미디",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,59,-15,보다 BODA,https://i.playboard.app/p/2066e1a406f0f3cd9948c76880615220/100x100.jpg,4684989,56000,0,"#BODA,#보다",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,60,-2,재이TV,https://i.playboard.app/p/-28bF_87rhpY2q6D4SsOT1uxb8U58Wn7QgF8ZD6rHvP6KkvKOSKV9Qu-s8oTk9KatwDlUPgX8g/100x100.jpg,22276641,152000,60000,"#신성,#소영",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,61,-24,엥,https://i.playboard.app/p/6Kp16DdICnfr-Em6sJrGkODlf_gHmQ-HkPvNHAkV5JaiJf5m_YpJg-dx0QkPPzsyR5u9cFk1Xm4/100x100.jpg,20645619,244000,0,"#쇼츠,#사건",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,62,+54,Amitesh X,https://i.playboard.app/p/kvoeeeYe9HPSt8VIad0A03b_kjuZ4VnTe8MkAFsvukijQjg7s19l7s3LO6G3FDuvkFl7GpxTnA/100x100.jpg,21040540,194000,30000,"#Амитеш,#новости",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,63,+25,HITEJINRO,https://i.playboard.app/p/ubxjIFIFMFCCxi1H3Nj-7gTSrhKDo_WpEAxgs3b0IxvhHa50OFRtlWfmGt3ydrRubnBcCNgBrg/100x100.jpg,4553021,115,10000,"#하이트진로,#진로1924헤리티지",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,64,-2,SBS,https://i.playboard.app/p/5mkcNMrddF0r3uSG5yZYsRTlPTXb_D6R8l7v8u8xxh64mCn9haPCdcfjP_WtzRPho3kaNIU-paE/100x100.jpg,9294095,95000,5,"#SBS,#스브스드라마",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,65,-26,MBCentertainment,https://i.playboard.app/p/AIdro_mFzRJydGE8SDVBDfbOro5OnaGX9Yre0-WoZ2ACD8_tcIU/100x100.jpg,4054251,30000,1,"#MBC,#entertainment",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,66,-14,숏랭커,https://i.playboard.app/p/ckXgJTUE7wFnn2AqdZWqxhw0SUhAyQ_me60SGPYCBiXM1GO-qDrYnll9S-xx_nyW8dEbop6S1VY/100x100.jpg,19297755,236000,0,,channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,67,+69,패션탐정냥,https://i.playboard.app/p/tyYnhiOvXtXsAumkOqDM0Hly5JocRp5c3UzPsCkJXSs-ejNXa_RUJNyu4NifdlWz0PSKCx9RBw/100x100.jpg,19236076,223000,125260,"#Kpop,#아이돌",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,68,-8,신한카드,https://i.playboard.app/p/NY6-tzaAoDd9_blYW0hicvosOYKmdGvbcGIfkNGlmjmEXLHrYNJAsGsagPWTtjPOl9TYtqZOaKw/100x100.jpg,4591760,212,164410000,"#신한카드,#신한카드추천",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,69,NEW,승마로 건강하게 Ride for Health,https://i.playboard.app/p/XvIuntmsaqgH_8QmyqKFOsC8I969NscPRvrwtPKIn2qOy48jrhWRXCs00FQKDQU2j4NYsDs/100x100.jpg,19349091,139000,3493,"#중년여성,#중년여성운동",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,70,+111,J미로,https://i.playboard.app/p/3lbhOBRQ_tWclcHDs6HE2XPt4kEMjaZP__WMBS_UK4g_qTWfXlFZO8_Gwa_SlQe3Wf7cPAnNKA/100x100.jpg,18458806,223000,0,"#꿀잼,#웃긴영상",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,71,-20,오늘의가족,https://i.playboard.app/p/ll3AtDVi8q2veiSMAizGHOrHyB8NV_ZE_LWZmOecMCCAhCQ6XYRa4cXwPwYC6piZd--2rfNa/100x100.jpg,18074883,150000,0,"#남매,#개그",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,72,+975,스타필드,https://i.playboard.app/p/AATXAJym39z73iw7MHaHPtALVXWeC7WoAtQ5BjQItVGCcg/100x100.jpg,4754331,1,361105,"#스타필드,#starfield",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,73,-10,이슈부기,https://i.playboard.app/p/_FW2VI6NKHL_MnP5Ez7o5Cm14Gw63gKMNpUB9QwAem_tZgWNVVJzXrtara80BnO1Mpz0JQsa/100x100.jpg,17890853,158000,0,"#이수지,#핫이슈지",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,74,-29,ootb STUDIO,https://i.playboard.app/p/DOGqg9LZ5LhAsgehJS8YD1oy-tmLn-_nbro37cFQIHRMxRoZFmZPVvAkznXjy0h1HaLNATG8WQ/100x100.jpg,8741175,128000,70000,"#전과자,#카이",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,75,+11,남해동광호선장 박형일,https://i.playboard.app/p/QKWszwEEzFJGXJQXZZCJ4hGXfoEIgLLRq133ftTT-WovJO4RklKyoEztEWUMrWrtaLALZXmJ5O4/100x100.jpg,16331031,185000,0,"#남해,#바다",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,76,+11,투썸플레이스,https://i.playboard.app/p/9cYU7i-euAhgTbOiH3_6tzLyMwRK4XTzp7PIu_m9UhdvtPnEveut2csZcmNdrDidB9hav2T7gjo/100x100.jpg,9141209,1,88000,"#투썸플레이스,#투썸",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,77,+1,NOWZ 나우즈 (Official YouTube Channel),https://i.playboard.app/p/eMva4Hu5R0FFDjSTdeoZe4XgOxAT7Mi2pPTC29mbBphlvLZCYtlaUDVIchN19YWyp6VFF-ndJEg/100x100.jpg,4374681,44000,30000,"#NOWADAYS,#나우어데이즈",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,78,+52,KBS Drama,https://i.playboard.app/p/AATXAJybdcBPdwtO6xslpuYz3Q3ZwN9WbYXFgUNLLtMIZw/100x100.jpg,3941722,27000,2,"#드라마,#KBS",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,79,-48,ITZY,https://i.playboard.app/p/ubxVf2pa7bxhhbYN2-94kCoIy3NaTuHEL_hWHo26Zpy5GMek5w9_GaJOmwlpVV3stOj83jSlSw/100x100.jpg,10024800,449000,0,"#ITZY,#있지",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,80,-11,춤추는 정우,https://i.playboard.app/p/yNDzBCvdWk3vlF941Ua60TJNEwOyOJ9KnhyRl0UGf8tFhU2hmkebXlq2EOiw-jPdBBY7KqAugik/100x100.jpg,17157829,64000,13500,"#댄스,#Kpop",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,81,+315,COWAY,https://i.playboard.app/p/AATXAJwPhRk3R0-CUKERMWJqEvYJIWQJ1VKiLvEWXa92vQ/100x100.jpg,5983056,2,187451,"#코웨이,#공기청정기",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,82,+38,ABCMART KOREA,https://i.playboard.app/p/AATXAJwof9g-Ch4DPVjAYuHMDvIomtBaUGVqEAvhpR_GNQ/100x100.jpg,5183150,0,20000,"#ABC마트,#ABC-MART",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,83,+191,유유타이거_유타가족TV,https://i.playboard.app/p/I1gSUWCvBkRE4iHJqvvTpwc2Bh8OXA7ZFNpRqAKsfDMaT3nvdZbvw0aZZu0KMtgjjfE4bbx_/100x100.jpg,14590667,142000,497000,"#토깽이네,#말이야와친구들",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,84,-4,대성쎌틱,https://i.playboard.app/p/heiMtFLUaDeEAI813OeHn1EbnnMIIzhW1V02O9vTJe_8gY9s9z6cbp4hsxljEhQb8kOzvN5RieY/100x100.jpg,3411071,243,2942,"#대성보일러,#콘덴싱보일러",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,85,+5,KT - 케이티,https://i.playboard.app/p/irL5hONN24xnKS5wsGynPMM1NC9Iuda62iFfr37EOKSSn3osCH30YWRafiRIZj9JNpnfuK5KtTc/100x100.jpg,4351826,692,13966,"#KT,#케이티",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,86,-4,밀덕후국짱 Gukzzang,https://i.playboard.app/p/-VoCqmA3mKIb5PrYZlZ5KcHEp_RsFVfMrnt4FdCxcZnv25cp8JSW9-PZbv6rdh0pBudA0FfI/100x100.jpg,15769226,118000,0,"#military,#war",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,87,-4,이케아,https://i.playboard.app/p/8a57f62f93d18ee0cc15b96942d1fe4a/100x100.jpg,7526398,2,9,"#이케아,#IKEA",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,88,+58,MBN Entertainment,https://i.playboard.app/p/ETBy_b0EdR8t5Hwx0hW7lXx7hKQ3M9WCJM12HOSGa3sbKIWud7dosdp207u6nnTbMVQjjNtq/100x100.jpg,4077682,50000,39318,"#mbn,#신동엽",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,89,+58,엔조이커플enjoycouple,https://i.playboard.app/p/bgMUfNuZd0Q4Zh5N36NpoVSSnAqEx5KQDENvGjr4YySPyWwb2udOk3ijv1P8lZKL9z1mjqJajA/100x100.jpg,8216325,133000,0,"#엔조이커플,#민뚜",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,90,+61,놀면 뭐하니?,https://i.playboard.app/p/GAD8NVVKFKf_6POTzisVu3uTCf3ROxkQHOk2OohJxJIf3hyDqiCweKf1XVoz00gCN72UqjC_/100x100.jpg,13571036,57000,0,"#놀면 뭐하니?,#유재석",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,91,+74,채널A WORLD,https://i.playboard.app/p/UUpyJjk1fJZXcVB3IAnbwNyRXmqNknF7-XVtma7-NxQ6tOrd6I6cnrXE9omumsPg8AInSY-S3ks/100x100.jpg,6735812,28000,3121,"#밥친구,#채널A",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,92,+6,SK이노베이션 [SK innovation],https://i.playboard.app/p/63cff3cb0b62cb79829e6d3160bfa12d/100x100.jpg,3173638,138,22200,"#SK이노베이션,#SKInnovation",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,93,+1,티브이데일리,https://i.playboard.app/p/AIdro_noPRnNEwSIDM9iKneTXPuzsTpZRcLTkkBl2pRw/100x100.jpg,8047765,42000,0,"#K-pop,#드라마",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,94,NEW,지구곰,https://i.playboard.app/p/VHLu6jBTF8kYoSPvjnVurWAl_NYDzZnXne9BllzF7wLKnynIQ05Mi8zxUE94nMtkgWVlX82a/100x100.jpg,14166946,122000,30000,"#일본,#유머",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,95,NEW,시바무비,https://i.playboard.app/p/OC1XKxNccMMt3aE72lRPC-Mb4cDf7HcmPM7jOorG40lMTAM0Wfd7zC5bZde_yYh6Bdv5l9gtPg/100x100.jpg,13534170,179000,1152000,,channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,96,+1,갬블러크루 티비 Gamblerz Crew Tv,https://i.playboard.app/p/AahvOiYrAKOuemMt29H_OVIyBv1KID4Y8TxJ5qq_Z7mEWUXxMRA14pdOnk_sq4cAg_zZxZI3_g/100x100.jpg,13571434,166000,1002,"#bboy,#gamblerzcrew",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,97,+24,온리아나그란데,https://i.playboard.app/p/YMxgxs8XWqdBZTsvIUHcNsEmBc_8qXRpAz231ik8WvP6XOBLrOXs-1avO0kn7GK8nJNQkailhA/100x100.jpg,13270073,184000,0,,channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,98,-34,명재튜브 MZTUBE7,https://i.playboard.app/p/LwvDiAkclh6brdPdu9qBxYMmwdAKe7dgIYFKxD8_mtQIGOuSHMdwCPHHlaDBucSdp7m2ncahlw/100x100.jpg,13328996,177000,0,"#영화,#드라마",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,99,NEW,배스킨라빈스,https://i.playboard.app/p/Et2Zi2STrUY9JliLwKFQkknqburr9utZ77ocDBeRTqHb4EftucleLYpZOdSXaQqlR_-f53xDaQ/100x100.jpg,3017092,1,219238000,"#배스킨라빈스,#배라",channel_ranking
주간,2025-12-05,인기순위,entertainment,한국,100,+26,TVCHOSUN - TV조선,https://i.playboard.app/p/AKedOLRyRqq-vmTfIFnM1aGXXzbE8ZR1r6w97itO_CTO/100x100.jpg,3466140,28000,0,"#TV조선,#드라마",channel_ranking
주간,2025-12-05,인기순위,film,한국,1,+8,뽀로로(Pororo),https://i.playboard.app/p/E9moNyB_-PTLx9-Fca7qlzWWYfOET0iIA3NSYtZG7cftTn9q3kTvx8n-tOa4SafldUnQbILE/100x100.jpg,96957360,463000,0,"#PORORO,#뽀로로",channel_ranking
주간,2025-12-05,인기순위,film,한국,2,0,풉ㅋ,https://i.playboard.app/p/X9WqIcZkRiCEljztw3-Fi3BEQJIBkYbz1SkdvsixctcDeAhCqfXVm_XwFhlNf3iwqDsCecS3/100x100.jpg,40405564,479000,10000,"#영화,#드라마",channel_ranking
주간,2025-12-05,인기순위,film,한국,3,-2,퀵선동,https://i.playboard.app/p/qk7X9AMmm4hWNHKpsWNqVcfr4HjKnLWkCcA_LhFpvE6Q_Ss8bKj4V-1ukSx_vDH5voxxGkrs/100x100.jpg,34210945,394000,0,"#퀵선동,#쇼츠",channel_ranking
주간,2025-12-05,인기순위,film,한국,4,-1,지무비 : G Movie,https://i.playboard.app/p/AIdro_nLr4j1MqKUus9uB2RADncMRaC__c2D6MKj4x4YbA4IwcU/100x100.jpg,17139405,122000,0,"#영화,#드라마",channel_ranking
주간,2025-12-05,인기순위,film,한국,5,+11,Disney Plus Korea 디즈니 플러스 코리아,https://i.playboard.app/p/y8xDKfp1aHjwej33BIhVNcaJnHgKke2jB6bHkrrpckJO7SxyFvvDpPRbIwO0kxGcZOnAOHkCfQ/100x100.jpg,9296806,70000,16236,"#김태호PD,#김태호",channel_ranking
주간,2025-12-05,인기순위,film,한국,6,+5,진짜 잠깐만,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",21297468,263000,90000,"#드라마소개,#드라마리뷰",channel_ranking
주간,2025-12-05,인기순위,film,한국,7,+14,콕콕콕,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",20659660,262000,0,,channel_ranking
주간,2025-12-05,인기순위,film,한국,8,+101,쇼츠루,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",17452108,285000,0,"#영화,#드라마",channel_ranking
주간,2025-12-05,인기순위,film,한국,9,+8,고몽,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",4415217,22000,0,"#드라마,#영화",channel_ranking
주간,2025-12-05,인기순위,film,한국,10,+24,뫄옹,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",17158782,254000,40000,"#드라마,#영화",channel_ranking
주간,2025-12-05,인기순위,film,한국,11,-7,Corngak,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",17645952,182000,0,"#memes,#shorts",channel_ranking
주간,2025-12-05,인기순위,film,한국,12,-6,18초,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",17344400,203000,0,"#쇼츠,#꿀잼",channel_ranking
주간,2025-12-05,인기순위,film,한국,13,-1,빨강도깨비,https://i.playboard.app/p/AATXAJz8aX3IfN2oARb_RGOWebFWTquXFGPpAqmM22XO1Q/100x100.jpg,16450254,159000,0,"#영화,#드라마",channel_ranking
주간,2025-12-05,인기순위,film,한국,14,+1,유니버설 픽쳐스,https://i.playboard.app/p/eb898a75606f82154bc148094bced532/100x100.jpg,6690090,11000,3,"#유니버설,#픽쳐스",channel_ranking
주간,2025-12-05,인기순위,film,한국,15,+23,마샤와 곰,https://i.playboard.app/p/T6DNbv7364lJw3j3N9wPEbt79JRWrFTfYlDBIwYaJeUXQ2XJIYK985IZKvOzy9zsX3mRsiDx2Q/100x100.jpg,16564612,0,50000,"#만화,#애니메이션",channel_ranking
주간,2025-12-05,인기순위,film,한국,16,NEW,추억상자,https://i.playboard.app/p/Kc8XQy4oduSRzagUX0P7ZG3Lgw9NN5SAYmWMGSo7ix7w4CpuIOCyaOqwnoddDaaB8Uls0Eqk/100x100.jpg,13946096,205000,495200,#명장면,channel_ranking
주간,2025-12-05,인기순위,film,한국,17,-3,쇼숏,https://i.playboard.app/p/baeDrCg2sCyWsROU2gou7qILynBvkGjlUxiNbwRVBfN-l7Yv4sspQM9f5EV4HUKfzMfKLl_jUMQ/100x100.jpg,13145051,131000,0,,channel_ranking
주간,2025-12-05,인기순위,film,한국,18,+2,모두의 명작,https://i.playboard.app/p/b8a9da9adf8ff57af4cc0633c24dfc29/100x100.jpg,12098185,183000,0,"#애니소개,#애니추천",channel_ranking
주간,2025-12-05,인기순위,film,한국,19,0,영화미슐랭,https://i.playboard.app/p/OmhtuN6bVj4IdzkiQr2ETyi8QdbhinFn-NB7FYR9x3tCnys_HzonrduJQQxq1huVWVi1EgSztw/100x100.jpg,12413376,158000,0,"#영화리뷰,#영화",channel_ranking
주간,2025-12-05,인기순위,film,한국,20,+19,크리티컬모먼트,https://i.playboard.app/p/X_KZLEw0r5G8BgVBWR5K-Gqc2UzJqXqwimpdeuGXMRbYDuN1kd5FnLJzTWK4Yvu7ceVluA_4/100x100.jpg,12740410,114000,0,,channel_ranking
주간,2025-12-05,인기순위,film,한국,21,-3,리씨네,https://i.playboard.app/p/MLZdMPSgDO8_W7sg00uBCSlSY3OjSOL0p3V84K4tt2ltFeqAIzhEzgSsU8ggh44cv9bZ7T5-vg/100x100.jpg,10225071,71000,40000,"#영화유튜브,#영화채널",channel_ranking
